foodDiffX,foodDiffY,up_collision,down_collision,left_collision,right_collision,direction,action
-11.0,-15.0,1,7,20,1,2,2
-10.0,-15.0,1,7,19,1,2,2
-9.0,-15.0,18,7,18,1,2,2
-8.0,-15.0,18,7,17,1,2,2
-7.0,-15.0,18,7,16,1,2,2
-6.0,-15.0,18,7,15,1,2,2
-5.0,-15.0,18,7,14,1,2,2
-4.0,-15.0,18,7,13,1,2,2
-3.0,-15.0,18,7,12,1,2,2
-2.0,-15.0,18,7,11,1,2,2
-1.0,-15.0,18,7,10,1,2,2
0.0,-15.0,18,7,9,1,2,3
0.0,-14.0,17,1,9,24,3,3
0.0,-13.0,16,1,9,24,3,3
0.0,-12.0,15,1,9,24,3,3
0.0,-11.0,14,1,9,24,3,3
0.0,-10.0,13,1,9,24,3,3
0.0,-9.0,12,1,9,24,3,3
0.0,-8.0,11,1,9,24,3,3
0.0,-7.0,10,1,9,24,3,3
0.0,-6.0,9,1,9,24,3,3
0.0,-5.0,8,1,9,24,3,3
0.0,-4.0,7,1,9,24,3,3
0.0,-3.0,6,1,9,24,3,3
0.0,-2.0,5,1,9,24,3,3
0.0,-1.0,4,1,9,24,3,3
10.0,0.0,3,1,9,24,3,1
9.0,0.0,3,15,1,23,1,1
8.0,0.0,3,15,1,22,1,1
7.0,0.0,3,15,1,21,1,1
6.0,0.0,3,15,1,20,1,1
5.0,0.0,3,15,1,19,1,1
4.0,0.0,3,15,1,18,1,1
3.0,0.0,3,15,1,17,1,1
2.0,0.0,3,22,1,16,1,1
1.0,0.0,3,22,1,15,1,1
9.0,3.0,3,22,1,14,1,1
8.0,3.0,3,22,1,13,1,1
7.0,3.0,3,22,1,12,1,1
6.0,3.0,3,22,1,11,1,1
5.0,3.0,3,22,1,10,1,1
4.0,3.0,3,22,1,9,1,1
3.0,3.0,3,22,1,8,1,1
2.0,3.0,3,22,1,7,1,1
1.0,3.0,3,22,1,6,1,1
0.0,3.0,3,22,1,5,1,4
0.0,2.0,1,21,19,5,4,4
0.0,1.0,1,20,19,5,4,4
-21.0,13.0,1,19,19,5,4,2
-20.0,13.0,3,19,18,1,2,2
-19.0,13.0,3,19,17,1,2,2
-18.0,13.0,3,19,16,1,2,2
-17.0,13.0,3,19,15,1,2,2
-16.0,13.0,3,19,14,1,2,2
-15.0,13.0,3,19,13,1,2,2
-14.0,13.0,3,19,12,1,2,2
-13.0,13.0,3,19,20,1,2,2
-12.0,13.0,3,19,19,1,2,2
-11.0,13.0,3,19,18,1,2,2
-10.0,13.0,3,19,17,1,2,2
-9.0,13.0,3,19,16,1,2,2
-8.0,13.0,3,19,15,1,2,2
-7.0,13.0,3,19,14,1,2,2
-6.0,13.0,6,19,13,1,2,2
-5.0,13.0,6,19,12,1,2,2
-4.0,13.0,6,19,11,1,2,2
-3.0,13.0,6,19,10,1,2,2
-2.0,13.0,6,19,9,1,2,2
-1.0,13.0,6,19,8,1,2,2
0.0,13.0,6,19,7,1,2,4
0.0,12.0,1,18,7,26,4,4
0.0,11.0,1,17,7,26,4,4
0.0,10.0,1,16,7,26,4,4
0.0,9.0,1,15,7,26,4,4
0.0,8.0,1,14,7,26,4,4
0.0,7.0,1,13,7,26,4,4
0.0,6.0,1,12,7,26,4,4
0.0,5.0,1,11,7,26,4,4
0.0,4.0,1,10,7,26,4,4
0.0,3.0,1,9,7,26,4,4
0.0,2.0,1,8,7,26,4,4
0.0,1.0,1,7,7,26,4,4
10.0,-5.0,1,6,7,26,4,1
9.0,-5.0,13,6,1,25,1,1
8.0,-5.0,13,6,1,24,1,1
7.0,-5.0,13,6,1,23,1,1
6.0,-5.0,13,6,1,22,1,1
5.0,-5.0,13,6,1,21,1,1
4.0,-5.0,13,6,1,20,1,1
3.0,-5.0,13,6,1,19,1,1
2.0,-5.0,13,6,1,18,1,1
1.0,-5.0,13,6,1,17,1,1
0.0,-5.0,13,6,1,16,1,3
0.0,-4.0,18,1,10,16,3,3
0.0,-3.0,17,1,10,16,3,3
0.0,-2.0,16,1,10,16,3,3
0.0,-1.0,15,1,10,16,3,3
6.0,-6.0,14,1,10,16,3,1
5.0,-6.0,14,11,1,15,1,1
4.0,-6.0,14,11,1,14,1,1
3.0,-6.0,14,11,1,13,1,1
2.0,-6.0,14,11,1,12,1,1
1.0,-6.0,14,11,1,11,1,1
0.0,-6.0,14,11,1,10,1,3
0.0,-5.0,13,1,16,10,3,3
0.0,-4.0,12,1,16,10,3,3
0.0,-3.0,11,1,16,10,3,3
0.0,-2.0,10,1,16,10,3,3
0.0,-1.0,9,1,23,10,3,3
4.0,6.0,8,1,23,10,3,1
3.0,6.0,8,17,1,9,1,1
2.0,6.0,8,17,1,8,1,1
1.0,6.0,8,17,1,7,1,1
0.0,6.0,8,17,1,6,1,4
0.0,5.0,1,16,4,6,4,4
0.0,4.0,1,15,4,6,4,4
0.0,3.0,1,14,4,6,4,4
