foodDiffX,foodDiffY,up_collision,down_collision,left_collision,right_collision,direction,action
-18.0,18.0,5,6,1,20,1,3
-18.0,20.0,4,1,5,20,3,1
-20.0,20.0,4,21,1,19,1,3
-20.0,22.0,3,1,14,19,3,1
-22.0,22.0,3,22,1,18,1,3
-22.0,24.0,2,1,15,18,3,1
-24.0,24.0,2,23,1,17,1,3
-24.0,26.0,1,1,16,17,3,1
-26.0,26.0,1,24,1,16,1,1
-28.0,26.0,1,24,1,15,1,1
-30.0,26.0,1,24,1,14,1,1
-32.0,26.0,1,24,1,13,1,1
-34.0,26.0,1,24,1,12,1,1
-36.0,26.0,1,24,1,11,1,1
-38.0,26.0,1,24,1,10,1,1
-40.0,26.0,1,24,1,9,1,1
-42.0,26.0,1,24,1,8,1,1
-44.0,26.0,1,24,1,7,1,1
-46.0,26.0,1,24,1,6,1,1
-48.0,26.0,1,24,1,5,1,1
-50.0,26.0,1,24,1,4,1,1
-52.0,26.0,1,24,1,3,1,1
-54.0,26.0,1,24,1,2,1,1
-56.0,26.0,1,24,1,1,1,4
