foodDiffX,foodDiffY,up_collision,down_collision,left_collision,right_collision,direction,action
18.0,20.0,9,16,1,22,1,4
18.0,18.0,1,15,7,22,4,1
16.0,18.0,10,15,1,21,1,4
16.0,16.0,1,14,12,21,4,1
14.0,16.0,11,14,1,20,1,4
14.0,14.0,1,13,13,20,4,1
12.0,14.0,12,13,1,19,1,4
12.0,12.0,1,12,14,19,4,1
10.0,12.0,13,12,1,18,1,4
10.0,10.0,1,11,15,18,4,1
8.0,10.0,14,11,1,17,1,4
8.0,8.0,1,10,16,17,4,1
6.0,8.0,15,10,1,16,1,4
6.0,6.0,1,9,17,16,4,1
4.0,6.0,16,9,1,15,1,4
4.0,4.0,1,8,18,15,4,1
2.0,4.0,17,8,1,14,1,4
2.0,2.0,1,7,19,14,4,1
0.0,2.0,18,7,1,13,1,4
2.0,-34.0,1,6,20,13,4,2
4.0,-34.0,1,6,19,1,2,2
6.0,-34.0,2,6,18,1,2,3
6.0,-32.0,1,1,18,1,3,2
8.0,-32.0,2,7,17,1,2,3
8.0,-30.0,1,1,17,1,3,2
10.0,-30.0,2,8,16,1,2,3
10.0,-28.0,1,1,16,1,3,2
12.0,-28.0,2,9,15,1,2,3
12.0,-26.0,1,1,15,1,3,2
14.0,-26.0,15,10,14,1,2,3
14.0,-24.0,14,1,14,2,3,3
14.0,-22.0,13,1,14,19,3,3
14.0,-20.0,12,1,14,19,3,3
14.0,-18.0,11,1,14,19,3,3
14.0,-16.0,10,1,14,19,3,3
14.0,-14.0,9,1,14,19,3,1
12.0,-14.0,9,6,1,18,1,3
12.0,-12.0,8,1,15,18,3,1
10.0,-12.0,8,8,1,17,1,3
10.0,-10.0,7,1,16,17,3,1
8.0,-10.0,7,10,1,16,1,3
8.0,-8.0,6,1,17,16,3,1
6.0,-8.0,6,12,1,15,1,3
6.0,-6.0,5,1,18,15,3,1
4.0,-6.0,5,20,1,14,1,3
4.0,-4.0,4,1,19,14,3,1
2.0,-4.0,4,21,1,13,1,3
2.0,-2.0,3,1,20,13,3,1
0.0,-2.0,3,22,1,12,1,3
-32.0,6.0,2,1,21,12,3,2
-30.0,6.0,2,1,20,1,2,2
-28.0,6.0,2,2,19,1,2,2
-26.0,6.0,2,3,18,1,2,2
-24.0,6.0,2,4,17,1,2,2
-22.0,6.0,2,5,16,1,2,2
-20.0,6.0,2,6,15,1,2,2
-18.0,6.0,2,7,14,1,2,2
-16.0,6.0,2,23,13,1,2,2
-14.0,6.0,2,23,12,1,2,2
-12.0,6.0,2,23,11,1,2,2
-10.0,6.0,2,23,10,1,2,2
-8.0,6.0,2,23,9,1,2,2
-6.0,6.0,2,23,8,1,2,2
-4.0,6.0,2,23,7,1,2,4
-4.0,4.0,1,22,7,13,4,2
-2.0,4.0,3,22,6,1,2,4
-2.0,2.0,1,21,6,13,4,2
0.0,2.0,4,21,5,1,2,4
12.0,38.0,1,20,5,28,4,4
12.0,36.0,1,19,5,28,4,4
12.0,34.0,1,18,5,28,4,4
12.0,32.0,1,17,5,28,4,4
12.0,30.0,1,16,5,28,4,4
12.0,28.0,1,15,5,28,4,4
12.0,26.0,1,14,5,28,4,4
12.0,24.0,1,13,5,28,4,4
12.0,22.0,1,12,5,28,4,4
12.0,20.0,1,11,5,28,4,4
12.0,18.0,1,10,5,28,4,4
12.0,16.0,1,9,5,28,4,4
12.0,14.0,1,8,5,28,4,4
12.0,12.0,1,7,5,28,4,1
10.0,12.0,14,7,1,27,1,4
10.0,10.0,1,6,6,27,4,1
8.0,10.0,16,6,1,26,1,4
8.0,8.0,1,5,7,26,4,1
6.0,8.0,20,5,1,25,1,4
6.0,6.0,1,4,8,25,4,1
4.0,6.0,21,4,1,24,1,4
4.0,4.0,1,3,9,24,4,1
2.0,4.0,22,3,1,23,1,4
2.0,2.0,1,2,10,23,4,1
0.0,2.0,23,2,1,22,1,4
40.0,-30.0,1,1,11,22,4,1
38.0,-30.0,24,1,1,21,1,1
36.0,-30.0,24,1,1,20,1,1
34.0,-30.0,24,1,1,19,1,1
32.0,-30.0,24,1,1,18,1,1
30.0,-30.0,24,1,1,17,1,1
28.0,-30.0,24,1,1,16,1,3
28.0,-28.0,23,1,6,16,3,1
26.0,-28.0,23,2,1,15,1,3
26.0,-26.0,22,1,8,15,3,1
24.0,-26.0,22,3,1,14,1,3
24.0,-24.0,21,1,10,14,3,1
22.0,-24.0,21,4,1,13,1,3
22.0,-22.0,20,1,12,13,3,1
20.0,-22.0,20,5,1,12,1,3
20.0,-20.0,19,1,21,12,3,1
18.0,-20.0,19,6,1,11,1,3
18.0,-18.0,18,1,22,11,3,1
16.0,-18.0,18,7,1,10,1,3
16.0,-16.0,17,1,23,10,3,1
14.0,-16.0,17,8,1,9,1,3
14.0,-14.0,16,1,24,9,3,1
12.0,-14.0,16,9,1,8,1,3
12.0,-12.0,15,1,25,8,3,1
10.0,-12.0,15,10,1,7,1,3
10.0,-10.0,14,1,26,7,3,1
8.0,-10.0,14,11,1,6,1,3
8.0,-8.0,13,1,27,6,3,1
6.0,-8.0,13,12,1,5,1,3
6.0,-6.0,12,1,28,5,3,1
4.0,-6.0,12,13,1,4,1,3
4.0,-4.0,11,1,29,4,3,1
2.0,-4.0,11,14,1,3,1,3
2.0,-2.0,10,1,30,3,3,1
0.0,-2.0,10,15,1,2,1,3
2.0,-16.0,9,1,31,2,3,3
2.0,-14.0,8,1,31,2,3,3
2.0,-12.0,7,1,31,2,3,3
2.0,-10.0,6,1,31,2,3,3
2.0,-8.0,5,1,31,2,3,3
2.0,-6.0,4,1,31,2,3,3
2.0,-4.0,3,1,31,2,3,3
2.0,-2.0,2,1,31,2,3,1
0.0,-2.0,2,23,1,1,1,3
-58.0,8.0,1,1,32,1,3,2
-56.0,8.0,1,1,31,1,2,2
-54.0,8.0,1,9,30,1,2,2
-52.0,8.0,1,10,29,1,2,2
-50.0,8.0,1,11,28,1,2,2
-48.0,8.0,1,12,27,1,2,2
-46.0,8.0,1,13,26,1,2,2
-44.0,8.0,1,24,25,1,2,2
-42.0,8.0,1,24,24,1,2,2
-40.0,8.0,1,24,23,1,2,2
-38.0,8.0,1,24,22,1,2,2
-36.0,8.0,1,24,21,1,2,2
-34.0,8.0,1,24,20,1,2,2
-32.0,8.0,1,24,19,1,2,2
-30.0,8.0,1,24,18,1,2,2
-28.0,8.0,1,24,17,1,2,2
