foodDiffX,foodDiffY,up_collision,down_collision,left_collision,right_collision,direction,action
58.0,-46.0,24,1,3,1,2,2
60.0,-46.0,24,1,2,1,2,2
62.0,-46.0,24,1,1,1,2,3
62.0,-44.0,23,1,1,9,3,1
60.0,-44.0,23,1,1,8,1,1
58.0,-44.0,23,1,1,7,1,1
56.0,-44.0,23,1,1,6,1,1
54.0,-44.0,23,1,1,5,1,1
52.0,-44.0,23,1,1,4,1,1
50.0,-44.0,23,1,1,3,1,1
48.0,-44.0,23,1,1,2,1,1
