foodDiffX,foodDiffY,up_collision,down_collision,left_collision,right_collision,direction,action
-28.0,4.0,16,9,15,1,2,2
-26.0,4.0,16,9,14,1,2,2
-24.0,4.0,16,9,13,1,2,2
-22.0,4.0,16,9,12,1,2,2
-20.0,4.0,16,9,11,1,2,2
-18.0,4.0,16,9,10,1,2,2
-16.0,4.0,16,9,9,1,2,2
-14.0,4.0,16,9,8,1,2,2
-12.0,4.0,16,9,7,1,2,2
-10.0,4.0,16,9,6,1,2,2
-8.0,4.0,16,9,5,1,2,2
-6.0,4.0,16,9,4,1,2,2
-4.0,4.0,16,9,3,1,2,2
-2.0,4.0,16,9,2,1,2,4
-2.0,2.0,1,8,2,31,4,2
0.0,2.0,17,8,1,1,2,4
20.0,-12.0,1,7,1,32,4,1
18.0,-12.0,1,7,1,31,1,1
16.0,-12.0,2,7,1,30,1,1
14.0,-12.0,2,7,1,29,1,1
12.0,-12.0,2,7,1,28,1,1
10.0,-12.0,2,7,1,27,1,3
10.0,-10.0,1,1,4,27,3,1
8.0,-10.0,1,8,1,26,1,1
6.0,-10.0,1,8,1,25,1,1
4.0,-10.0,1,8,1,24,1,1
2.0,-10.0,1,8,1,23,1,1
0.0,-10.0,1,8,1,22,1,1
-2.0,-10.0,17,8,1,21,1,3
-2.0,-8.0,16,1,3,21,3,3
-2.0,-6.0,15,1,12,21,3,3
-2.0,-4.0,14,1,12,21,3,3
-2.0,-2.0,13,1,12,21,3,2
0.0,-2.0,13,4,11,1,2,3
12.0,-20.0,12,1,11,22,3,3
12.0,-18.0,11,1,11,22,3,3
12.0,-16.0,10,1,11,22,3,3
12.0,-14.0,9,1,11,22,3,3
12.0,-12.0,8,1,11,22,3,1
10.0,-12.0,8,5,1,21,1,3
10.0,-10.0,7,1,12,21,3,1
8.0,-10.0,7,18,1,20,1,3
8.0,-8.0,6,1,13,20,3,1
6.0,-8.0,6,19,1,19,1,3
6.0,-6.0,5,1,14,19,3,1
4.0,-6.0,5,20,1,18,1,3
4.0,-4.0,4,1,15,18,3,1
2.0,-4.0,4,21,1,17,1,3
2.0,-2.0,3,1,16,17,3,1
0.0,-2.0,3,22,1,16,1,3
0.0,26.0,2,1,17,16,3,1
-2.0,26.0,2,23,1,15,1,4
-2.0,24.0,1,22,1,15,4,4
