foodDiffX,foodDiffY,up_collision,down_collision,left_collision,right_collision,direction,action
0.0,-10.0,15,1,10,23,3,3
0.0,-9.0,14,1,10,23,3,3
0.0,-8.0,13,1,10,23,3,3
0.0,-7.0,12,1,10,23,3,3
0.0,-6.0,11,1,10,23,3,3
0.0,-5.0,10,1,10,23,3,3
0.0,-4.0,9,1,10,23,3,3
0.0,-3.0,8,1,10,23,3,3
0.0,-2.0,7,1,10,23,3,3
0.0,-1.0,6,1,10,23,3,3
-5.0,5.0,5,1,10,23,3,2
-4.0,5.0,5,20,9,1,2,2
-3.0,5.0,5,20,8,1,2,2
-2.0,5.0,5,20,7,1,2,2
-1.0,5.0,5,20,6,1,2,2
0.0,5.0,5,20,5,1,2,4
0.0,4.0,1,19,5,5,4,4
0.0,3.0,1,18,5,5,4,4
0.0,2.0,1,17,5,5,4,4
0.0,1.0,1,16,5,5,4,4
20.0,2.0,1,15,5,5,4,1
19.0,2.0,5,15,1,4,1,1
18.0,2.0,5,15,1,3,1,1
17.0,2.0,5,15,1,2,1,1
16.0,2.0,5,15,1,1,1,4
16.0,1.0,1,14,9,1,4,4
16.0,0.0,1,13,9,1,4,4
16.0,-1.0,1,12,9,1,4,4
16.0,-2.0,1,11,9,24,4,1
15.0,-2.0,2,11,1,23,1,1
14.0,-2.0,14,11,1,22,1,1
13.0,-2.0,14,11,1,21,1,1
12.0,-2.0,14,11,1,20,1,1
11.0,-2.0,14,11,1,19,1,1
10.0,-2.0,14,11,1,18,1,1
9.0,-2.0,14,11,1,17,1,1
8.0,-2.0,14,11,1,16,1,1
7.0,-2.0,14,11,1,15,1,1
6.0,-2.0,14,11,1,14,1,1
5.0,-2.0,14,11,1,13,1,1
4.0,-2.0,14,11,1,12,1,1
3.0,-2.0,14,11,1,11,1,1
2.0,-2.0,14,11,1,10,1,1
1.0,-2.0,14,11,1,9,1,1
0.0,-2.0,14,11,1,8,1,3
0.0,-1.0,13,1,16,8,3,3
7.0,-10.0,12,1,16,8,3,1
6.0,-10.0,12,13,1,7,1,1
5.0,-10.0,12,13,1,6,1,1
4.0,-10.0,12,13,1,5,1,1
3.0,-10.0,12,13,1,4,1,1
2.0,-10.0,12,13,1,3,1,1
1.0,-10.0,12,13,1,2,1,1
0.0,-10.0,12,13,1,1,1,3
0.0,-9.0,11,1,32,1,3,3
0.0,-8.0,10,1,32,1,3,3
0.0,-7.0,9,1,32,1,3,3
0.0,-6.0,8,1,32,1,3,3
0.0,-5.0,7,1,32,1,3,3
0.0,-4.0,6,1,32,1,3,3
0.0,-3.0,5,1,32,1,3,3
0.0,-2.0,4,1,32,1,3,3
0.0,-1.0,3,1,32,1,3,3
-5.0,22.0,2,1,32,1,3,2
-4.0,22.0,2,10,31,1,2,2
-3.0,22.0,2,10,30,1,2,2
-2.0,22.0,2,10,29,1,2,2
-1.0,22.0,2,10,28,1,2,2
0.0,22.0,2,10,27,1,2,4
0.0,21.0,1,9,27,5,4,4
0.0,20.0,1,8,27,5,4,4
