foodDiffX,foodDiffY,up_collision,down_collision,left_collision,right_collision,direction,action
2.0,-5.0,13,12,1,7,1,1
1.0,-5.0,13,12,1,6,1,1
0.0,-5.0,13,12,1,5,1,3
0.0,-4.0,12,1,7,5,3,3
0.0,-3.0,11,1,7,5,3,3
0.0,-2.0,10,1,7,5,3,3
0.0,-1.0,9,1,7,5,3,3
-19.0,13.0,8,1,28,5,3,2
-18.0,13.0,8,5,27,1,2,2
-17.0,13.0,8,5,26,1,2,2
-16.0,13.0,8,5,25,1,2,2
-15.0,13.0,8,5,24,1,2,2
-14.0,13.0,8,5,23,1,2,2
-13.0,13.0,8,5,22,1,2,2
-12.0,13.0,8,1,21,1,2,2
-11.0,13.0,8,1,20,1,2,2
-10.0,13.0,8,1,19,1,2,2
-9.0,13.0,8,1,18,1,2,2
-8.0,13.0,8,1,17,1,2,2
-7.0,13.0,8,1,16,1,2,2
-6.0,13.0,8,17,15,1,2,2
-5.0,13.0,8,17,14,1,2,2
-4.0,13.0,8,17,13,1,2,2
-3.0,13.0,8,17,12,1,2,2
-2.0,13.0,8,17,11,1,2,2
-1.0,13.0,8,17,10,1,2,2
0.0,13.0,8,17,9,1,2,4
0.0,12.0,1,16,9,19,4,4
0.0,11.0,1,15,9,19,4,4
0.0,10.0,1,14,9,19,4,4
0.0,9.0,1,13,9,19,4,4
0.0,8.0,1,12,9,15,4,4
0.0,7.0,1,11,9,24,4,4
0.0,6.0,1,10,9,24,4,4
0.0,5.0,1,9,9,24,4,4
0.0,4.0,1,8,9,24,4,4
0.0,3.0,1,7,9,24,4,4
0.0,2.0,1,6,9,24,4,4
0.0,1.0,1,5,9,24,4,4
6.0,-1.0,1,4,9,24,4,1
5.0,-1.0,13,4,1,23,1,1
4.0,-1.0,13,4,1,22,1,1
3.0,-1.0,13,4,1,21,1,1
2.0,-1.0,13,4,1,20,1,1
1.0,-1.0,13,4,1,19,1,1
0.0,-1.0,13,4,1,18,1,3
-4.0,-18.0,12,1,6,18,3,2
-3.0,-18.0,12,1,5,1,2,2
-2.0,-18.0,12,1,4,1,2,2
-1.0,-18.0,12,1,3,1,2,2
0.0,-18.0,12,1,2,1,2,3
0.0,-17.0,11,1,2,22,3,3
0.0,-16.0,10,1,2,22,3,3
0.0,-15.0,9,1,2,22,3,3
0.0,-14.0,8,1,2,22,3,3
0.0,-13.0,7,1,2,22,3,3
0.0,-12.0,6,1,2,22,3,3
0.0,-11.0,5,1,2,22,3,3
0.0,-10.0,4,1,2,22,3,3
0.0,-9.0,3,1,2,22,3,3
0.0,-8.0,10,1,2,22,3,3
0.0,-7.0,9,1,2,22,3,3
0.0,-6.0,8,1,11,22,3,3
0.0,-5.0,7,1,11,22,3,3
0.0,-4.0,6,1,11,22,3,3
0.0,-3.0,5,1,11,22,3,3
0.0,-2.0,4,1,11,22,3,3
0.0,-1.0,3,1,11,22,3,3
14.0,19.0,2,1,11,22,3,1
13.0,19.0,2,18,1,21,1,1
12.0,19.0,2,18,1,20,1,1
11.0,19.0,2,18,1,19,1,1
10.0,19.0,2,18,1,18,1,1
9.0,19.0,2,23,1,17,1,1
8.0,19.0,2,23,1,16,1,1
7.0,19.0,2,23,1,15,1,1
6.0,19.0,2,23,1,14,1,1
5.0,19.0,2,23,1,13,1,1
