foodDiffX,foodDiffY,left_collision,front_collision,right_collision,direction,action
2.0,-16.0,24,14,9,4,4
2.0,-18.0,24,13,9,4,4
2.0,-20.0,24,12,9,4,4
2.0,-22.0,24,11,9,4,1
0.0,-22.0,14,23,11,1,3
0.0,-20.0,1,13,23,3,3
0.0,-18.0,1,12,23,3,3
0.0,-16.0,1,11,23,3,3
0.0,-14.0,1,10,23,3,3
0.0,-12.0,1,9,23,3,3
0.0,-10.0,10,8,23,3,3
0.0,-8.0,10,7,23,3,3
0.0,-6.0,10,6,23,3,3
0.0,-4.0,10,5,23,3,3
0.0,-2.0,10,4,23,3,3
34.0,18.0,10,3,23,3,1
32.0,18.0,3,22,22,1,1
30.0,18.0,3,21,22,1,1
28.0,18.0,3,20,22,1,1
26.0,18.0,3,19,22,1,1
24.0,18.0,3,18,22,1,1
22.0,18.0,3,17,22,1,4
22.0,16.0,17,21,6,4,4
22.0,14.0,17,20,6,4,4
22.0,12.0,17,19,6,4,4
22.0,10.0,17,18,16,4,4
22.0,8.0,17,17,16,4,4
22.0,6.0,17,16,16,4,4
22.0,4.0,17,15,16,4,4
22.0,2.0,17,14,16,4,4
22.0,0.0,17,13,16,4,1
20.0,0.0,12,16,13,1,1
18.0,0.0,12,15,13,1,1
16.0,0.0,12,14,13,1,1
14.0,0.0,12,13,13,1,1
12.0,0.0,12,12,13,1,1
10.0,0.0,12,11,13,1,1
8.0,0.0,12,10,13,1,1
6.0,0.0,12,9,13,1,1
4.0,0.0,12,8,13,1,1
2.0,0.0,12,7,13,1,1
-26.0,-16.0,12,6,13,1,4
-26.0,-18.0,6,12,27,4,4
-26.0,-20.0,6,11,27,4,4
-26.0,-22.0,6,10,27,4,2
-24.0,-22.0,10,26,3,2,2
-22.0,-22.0,10,25,3,2,2
-20.0,-22.0,10,24,3,2,2
-18.0,-22.0,10,23,3,2,2
-16.0,-22.0,10,22,3,2,2
-14.0,-22.0,10,21,15,2,2
-12.0,-22.0,10,20,15,2,2
-10.0,-22.0,10,19,15,2,2
-8.0,-22.0,10,18,15,2,2
-6.0,-22.0,10,17,15,2,2
-4.0,-22.0,10,16,15,2,2
-2.0,-22.0,10,15,15,2,2
0.0,-22.0,10,14,15,2,3
0.0,-20.0,14,14,19,3,3
0.0,-18.0,14,13,19,3,3
0.0,-16.0,14,12,19,3,3
0.0,-14.0,14,11,19,3,3
0.0,-12.0,14,10,19,3,3
0.0,-10.0,14,9,19,3,3
0.0,-8.0,14,8,19,3,3
0.0,-6.0,14,7,19,3,3
0.0,-4.0,14,6,19,3,3
0.0,-2.0,14,5,19,3,3
-18.0,-4.0,14,4,19,3,1
-20.0,-4.0,4,18,11,1,1
-22.0,-4.0,4,17,11,1,1
-24.0,-4.0,4,16,21,1,1
-26.0,-4.0,4,15,21,1,1
-28.0,-4.0,4,14,21,1,1
-30.0,-4.0,4,13,21,1,1
-32.0,-4.0,4,12,21,1,1
-34.0,-4.0,4,11,21,1,3
-34.0,-2.0,22,3,11,3,3
-34.0,0.0,22,2,11,3,3
-34.0,2.0,22,1,11,3,2
-32.0,2.0,3,21,1,2,2
-30.0,2.0,3,20,1,2,2
-28.0,2.0,3,19,1,2,2
-26.0,2.0,3,18,1,2,2
-24.0,2.0,3,17,1,2,2
-22.0,2.0,3,16,1,2,2
-20.0,2.0,24,15,1,2,2
-18.0,2.0,24,14,1,2,4
-18.0,0.0,8,23,14,4,4
-18.0,-2.0,8,22,14,4,2
-16.0,-2.0,22,13,3,2,2
-14.0,-2.0,22,12,3,2,2
-12.0,-2.0,22,11,3,2,2
-10.0,-2.0,22,10,3,2,2
-8.0,-2.0,22,9,3,2,2
-6.0,-2.0,22,8,3,2,2
-4.0,-2.0,22,7,3,2,2
-2.0,-2.0,22,6,3,2,2
0.0,-2.0,22,5,3,2,3
10.0,30.0,5,2,9,3,2
12.0,30.0,23,4,2,2,2
14.0,30.0,23,3,2,2,4
14.0,28.0,2,22,3,4,4
14.0,26.0,30,21,3,4,4
14.0,24.0,30,20,3,4,4
14.0,22.0,30,19,3,4,4
14.0,20.0,30,18,3,4,4
14.0,18.0,30,17,3,4,4
14.0,16.0,30,16,3,4,4
14.0,14.0,30,15,3,4,4
14.0,12.0,30,14,3,4,4
14.0,10.0,30,13,3,4,4
14.0,8.0,30,12,3,4,4
14.0,6.0,30,11,3,4,4
14.0,4.0,30,10,3,4,4
14.0,2.0,30,9,3,4,1
12.0,2.0,14,29,9,1,1
10.0,2.0,16,28,9,1,1
8.0,2.0,16,27,9,1,1
6.0,2.0,16,26,9,1,1
4.0,2.0,16,25,9,1,1
2.0,2.0,16,24,9,1,4
2.0,0.0,24,8,9,4,4
2.0,-2.0,24,7,9,4,1
0.0,-2.0,18,23,7,1,1
-2.0,-2.0,18,22,7,1,1
-4.0,-2.0,18,21,7,1,1
-6.0,-2.0,18,20,7,1,1
-8.0,-2.0,18,19,7,1,1
-10.0,-2.0,18,18,7,1,1
-12.0,-2.0,18,17,7,1,1
-14.0,-2.0,18,16,7,1,1
-16.0,-2.0,18,15,7,1,1
-18.0,-2.0,18,14,7,1,1
-20.0,-2.0,18,13,7,1,1
-22.0,-2.0,18,12,7,1,3
-22.0,0.0,12,17,12,3,2
-20.0,0.0,1,11,17,2,2
-18.0,0.0,1,10,17,2,2
-16.0,0.0,1,18,17,2,2
-14.0,0.0,1,17,17,2,2
-12.0,0.0,1,16,17,2,2
-10.0,0.0,1,15,17,2,2
-8.0,0.0,1,14,17,2,2
-6.0,0.0,8,13,17,2,2
-4.0,0.0,8,12,17,2,2
-2.0,0.0,8,11,17,2,2
34.0,-6.0,8,10,17,2,2
36.0,-6.0,8,9,17,2,2
38.0,-6.0,8,8,17,2,2
40.0,-6.0,8,7,17,2,3
40.0,-4.0,7,16,26,3,3
40.0,-2.0,7,15,26,3,3
40.0,0.0,7,14,26,3,1
38.0,0.0,14,25,3,1,1
36.0,0.0,14,24,3,1,1
34.0,0.0,14,23,3,1,1
32.0,0.0,14,22,3,1,1
30.0,0.0,14,21,3,1,1
28.0,0.0,14,20,3,1,1
26.0,0.0,14,19,3,1,1
24.0,0.0,14,18,11,1,1
22.0,0.0,14,17,11,1,1
20.0,0.0,14,16,11,1,1
18.0,0.0,14,15,11,1,1
16.0,0.0,14,14,11,1,1
14.0,0.0,14,13,11,1,1
12.0,0.0,14,12,11,1,1
10.0,0.0,14,11,11,1,1
8.0,0.0,14,10,11,1,1
6.0,0.0,14,9,11,1,1
4.0,0.0,14,8,11,1,1
2.0,0.0,14,7,11,1,1
2.0,16.0,14,6,11,1,4
2.0,14.0,6,10,27,4,4
2.0,12.0,6,9,27,4,4
2.0,10.0,6,8,27,4,4
2.0,8.0,6,7,27,4,4
2.0,6.0,6,6,27,4,4
2.0,4.0,6,5,27,4,4
2.0,2.0,6,4,27,4,4
2.0,0.0,6,3,27,4,1
-8.0,-36.0,22,5,3,1,1
-10.0,-36.0,22,4,3,1,3
-10.0,-34.0,2,21,4,3,3
-10.0,-32.0,2,20,4,3,3
-10.0,-30.0,2,19,4,3,3
-10.0,-28.0,2,18,4,3,3
-10.0,-26.0,2,17,4,3,3
-10.0,-24.0,2,16,4,3,3
-10.0,-22.0,2,15,4,3,3
-10.0,-20.0,2,14,4,3,3
-10.0,-18.0,29,13,4,3,3
-10.0,-16.0,29,12,4,3,3
-10.0,-14.0,29,11,4,3,3
-10.0,-12.0,29,10,4,3,3
-10.0,-10.0,29,9,4,3,3
-10.0,-8.0,29,8,4,3,3
-10.0,-6.0,29,7,4,3,3
-10.0,-4.0,29,6,4,3,3
-10.0,-2.0,29,5,4,3,3
-10.0,0.0,29,4,4,3,2
-8.0,0.0,21,28,4,2,2
-6.0,0.0,21,27,4,2,2
-4.0,0.0,21,26,4,2,2
-2.0,0.0,21,25,4,2,2
8.0,26.0,21,24,4,2,2
10.0,26.0,21,23,4,2,4
10.0,24.0,6,20,23,4,4
10.0,22.0,6,19,23,4,4
10.0,20.0,6,18,23,4,4
10.0,18.0,6,17,23,4,4
10.0,16.0,6,16,23,4,4
10.0,14.0,6,15,23,4,4
10.0,12.0,6,14,23,4,4
10.0,10.0,10,13,23,4,4
10.0,8.0,10,12,23,4,4
10.0,6.0,10,11,23,4,4
10.0,4.0,10,10,23,4,4
10.0,2.0,10,9,23,4,4
10.0,0.0,10,8,23,4,1
8.0,0.0,13,9,8,1,1
6.0,0.0,13,8,8,1,1
4.0,0.0,13,7,8,1,1
2.0,0.0,17,6,8,1,1
-54.0,-2.0,17,5,8,1,3
-54.0,0.0,5,16,5,3,3
-54.0,2.0,5,15,5,3,3
-54.0,4.0,5,14,5,3,3
-54.0,6.0,5,13,5,3,3
-54.0,8.0,5,12,5,3,3
-54.0,10.0,5,11,5,3,3
-54.0,12.0,5,10,5,3,3
-54.0,14.0,5,9,5,3,3
-54.0,16.0,28,8,5,3,3
-54.0,18.0,28,7,5,3,2
-52.0,18.0,10,27,7,2,2
-50.0,18.0,10,26,7,2,2
-48.0,18.0,10,25,7,2,2
-46.0,18.0,10,24,7,2,2
-44.0,18.0,9,23,7,2,2
-42.0,18.0,18,22,7,2,2
-40.0,18.0,18,21,7,2,2
-38.0,18.0,18,20,7,2,2
-36.0,18.0,18,19,7,2,2
-34.0,18.0,18,18,7,2,2
-32.0,18.0,18,17,7,2,2
-30.0,18.0,18,16,7,2,2
-28.0,18.0,18,15,7,2,2
-26.0,18.0,18,14,7,2,2
-24.0,18.0,18,13,7,2,2
-22.0,18.0,18,12,7,2,2
-20.0,18.0,18,11,7,2,2
-18.0,18.0,18,10,7,2,2
-16.0,18.0,18,9,7,2,2
-14.0,18.0,18,8,7,2,2
-12.0,18.0,18,7,7,2,2
-10.0,18.0,18,6,7,2,2
-8.0,18.0,18,5,7,2,2
-6.0,18.0,18,4,7,2,2
-4.0,18.0,18,3,7,2,2
-2.0,18.0,18,2,7,2,2
0.0,18.0,18,1,7,2,4
0.0,16.0,32,17,1,4,4
0.0,14.0,32,16,1,4,4
0.0,12.0,32,15,1,4,4
0.0,10.0,32,14,1,4,4
0.0,8.0,32,13,1,4,4
0.0,6.0,32,12,1,4,4
0.0,4.0,32,11,1,4,4
0.0,2.0,32,10,1,4,4
10.0,12.0,32,9,1,4,1
8.0,12.0,9,31,9,1,1
6.0,12.0,9,30,9,1,1
4.0,12.0,9,29,9,1,1
2.0,12.0,9,28,9,1,1
0.0,12.0,9,27,9,1,1
-2.0,12.0,9,26,9,1,4
-2.0,10.0,26,8,7,4,4
-2.0,8.0,26,7,7,4,4
-2.0,6.0,26,6,7,4,4
-2.0,4.0,26,5,7,4,4
-2.0,2.0,26,4,7,4,4
-2.0,0.0,26,3,7,4,2
8.0,-34.0,3,6,6,2,4
8.0,-36.0,27,2,6,4,4
8.0,-38.0,27,1,6,4,1
6.0,-38.0,2,26,1,1,1
4.0,-38.0,24,25,1,1,1
2.0,-38.0,24,24,1,1,1
0.0,-38.0,24,23,1,1,1
-2.0,-38.0,24,22,1,1,1
-4.0,-38.0,24,21,1,1,1
-6.0,-38.0,24,20,1,1,3
-6.0,-36.0,7,23,20,3,3
-6.0,-34.0,6,22,20,3,3
-6.0,-32.0,6,21,20,3,3
-6.0,-30.0,6,20,20,3,3
-6.0,-28.0,6,19,20,3,3
-6.0,-26.0,6,18,20,3,3
-6.0,-24.0,6,17,20,3,3
-6.0,-22.0,13,16,20,3,3
-6.0,-20.0,13,15,20,3,3
-6.0,-18.0,13,14,20,3,3
-6.0,-16.0,13,13,20,3,3
-6.0,-14.0,13,12,20,3,3
-6.0,-12.0,13,11,20,3,3
-6.0,-10.0,13,10,20,3,3
-6.0,-8.0,13,9,20,3,3
-6.0,-6.0,13,8,20,3,3
-6.0,-4.0,13,7,20,3,3
-6.0,-2.0,13,6,20,3,3
-6.0,0.0,13,5,20,3,2
-4.0,0.0,19,12,5,2,2
-2.0,0.0,19,11,5,2,2
-8.0,28.0,20,10,5,2,2
-6.0,28.0,20,9,5,2,3
-6.0,30.0,9,4,24,3,3
-6.0,32.0,9,3,24,3,1
-8.0,32.0,3,23,2,1,1
-10.0,32.0,3,22,2,1,1
-12.0,32.0,3,21,2,1,1
-14.0,32.0,3,20,2,1,1
-16.0,32.0,3,19,22,1,1
-18.0,32.0,3,18,22,1,1
-20.0,32.0,3,17,22,1,1
-22.0,32.0,3,16,22,1,4
-22.0,30.0,16,21,8,4,4
-22.0,28.0,16,20,4,4,4
-22.0,26.0,16,19,4,4,4
-22.0,24.0,16,18,4,4,4
-22.0,22.0,16,17,4,4,4
-22.0,20.0,16,16,4,4,4
-22.0,18.0,16,15,17,4,4
-22.0,16.0,16,14,17,4,4
-22.0,14.0,16,13,17,4,4
-22.0,12.0,16,12,17,4,4
-22.0,10.0,16,11,17,4,4
-22.0,8.0,16,10,17,4,4
-22.0,6.0,16,9,17,4,4
-22.0,4.0,16,8,17,4,4
-22.0,2.0,16,7,17,4,4
-22.0,0.0,16,6,17,4,2
-20.0,0.0,6,16,16,2,2
-18.0,0.0,6,15,16,2,2
-16.0,0.0,6,14,16,2,2
-14.0,0.0,6,13,16,2,2
-12.0,0.0,6,12,19,2,2
-10.0,0.0,6,11,19,2,2
-8.0,0.0,6,10,19,2,2
-6.0,0.0,6,9,19,2,2
-4.0,0.0,6,8,19,2,2
-2.0,0.0,6,7,19,2,2
40.0,-20.0,6,6,19,2,2
42.0,-20.0,6,5,19,2,3
42.0,-18.0,5,18,12,3,3
42.0,-16.0,5,17,12,3,3
42.0,-14.0,5,16,12,3,3
42.0,-12.0,5,15,12,3,3
42.0,-10.0,5,14,12,3,3
42.0,-8.0,5,13,12,3,3
42.0,-6.0,5,12,28,3,3
42.0,-4.0,5,11,28,3,3
42.0,-2.0,5,10,28,3,3
42.0,0.0,5,9,28,3,3
42.0,2.0,5,8,28,3,1
40.0,2.0,8,27,11,1,1
38.0,2.0,8,26,11,1,1
36.0,2.0,8,25,11,1,1
34.0,2.0,8,24,11,1,1
32.0,2.0,8,23,11,1,1
30.0,2.0,8,22,11,1,1
28.0,2.0,8,21,11,1,4
28.0,0.0,21,16,7,4,1
26.0,0.0,9,20,16,1,1
24.0,0.0,9,19,16,1,1
22.0,0.0,9,18,16,1,1
20.0,0.0,9,17,16,1,1
18.0,0.0,9,16,16,1,1
16.0,0.0,9,15,16,1,1
14.0,0.0,9,14,16,1,1
12.0,0.0,9,13,16,1,1
10.0,0.0,9,12,16,1,1
8.0,0.0,9,11,16,1,1
6.0,0.0,9,10,16,1,1
4.0,0.0,9,9,16,1,1
2.0,0.0,9,8,16,1,1
-12.0,12.0,9,7,16,1,1
-14.0,12.0,9,6,16,1,4
-14.0,10.0,6,15,22,4,4
-14.0,8.0,6,14,27,4,4
-14.0,6.0,6,13,27,4,4
-14.0,4.0,6,12,27,4,4
-14.0,2.0,6,11,27,4,4
-14.0,0.0,6,10,27,4,2
-12.0,0.0,10,26,6,2,2
-10.0,0.0,10,25,6,2,2
-8.0,0.0,10,24,6,2,2
-6.0,0.0,10,23,6,2,2
-4.0,0.0,10,22,6,2,2
-2.0,0.0,10,21,6,2,2
-22.0,-24.0,10,20,6,2,2
-20.0,-24.0,10,19,6,2,2
-18.0,-24.0,10,18,6,2,2
-16.0,-24.0,10,17,6,2,2
-14.0,-24.0,10,16,15,2,2
-12.0,-24.0,10,15,15,2,2
-10.0,-24.0,10,14,15,2,3
-10.0,-22.0,14,14,13,3,3
-10.0,-20.0,14,13,13,3,3
-10.0,-18.0,14,12,13,3,3
-10.0,-16.0,14,11,13,3,3
-10.0,-14.0,14,10,13,3,3
-10.0,-12.0,14,9,11,3,3
-10.0,-10.0,14,8,19,3,3
-10.0,-8.0,14,7,19,3,3
-10.0,-6.0,14,6,19,3,3
-10.0,-4.0,14,5,19,3,3
-10.0,-2.0,14,4,19,3,3
-10.0,0.0,14,3,19,3,2
-8.0,0.0,22,13,3,2,2
-6.0,0.0,22,12,3,2,2
-4.0,0.0,22,11,3,2,2
-2.0,0.0,22,10,3,2,2
-6.0,36.0,22,9,3,2,2
-4.0,36.0,22,8,3,2,4
-4.0,34.0,6,21,8,4,4
-4.0,32.0,6,20,8,4,4
-4.0,30.0,6,19,8,4,4
-4.0,28.0,6,18,8,4,4
-4.0,26.0,6,17,8,4,4
-4.0,24.0,6,16,8,4,4
-4.0,22.0,6,15,8,4,4
-4.0,20.0,6,14,8,4,4
-4.0,18.0,6,13,8,4,2
-2.0,18.0,13,7,12,2,4
-2.0,16.0,7,12,7,4,4
-2.0,14.0,26,11,7,4,4
-2.0,12.0,26,10,7,4,4
-2.0,10.0,26,9,7,4,4
-2.0,8.0,26,8,7,4,2
0.0,8.0,8,6,17,2,4
0.0,6.0,27,7,6,4,4
0.0,4.0,27,6,6,4,4
0.0,2.0,27,5,6,4,4
32.0,-2.0,27,4,6,4,4
32.0,-4.0,27,3,6,4,1
30.0,-4.0,5,26,3,1,1
28.0,-4.0,10,25,3,1,1
26.0,-4.0,19,24,3,1,1
24.0,-4.0,19,23,3,1,1
22.0,-4.0,19,22,3,1,1
20.0,-4.0,22,21,3,1,1
18.0,-4.0,22,20,3,1,1
16.0,-4.0,22,19,3,1,3
16.0,-2.0,8,21,19,3,3
16.0,0.0,8,20,19,3,3
16.0,2.0,8,19,19,3,1
14.0,2.0,19,18,6,1,1
12.0,2.0,19,17,6,1,1
10.0,2.0,19,16,6,1,1
8.0,2.0,19,15,6,1,1
6.0,2.0,19,14,6,1,1
4.0,2.0,19,13,6,1,4
4.0,0.0,13,5,6,4,1
2.0,0.0,20,12,5,1,1
-38.0,-16.0,20,11,5,1,1
-40.0,-16.0,20,10,5,1,1
-42.0,-16.0,20,9,5,1,1
-44.0,-16.0,20,8,5,1,1
-46.0,-16.0,20,7,5,1,3
-46.0,-14.0,6,19,7,3,3
-46.0,-12.0,20,18,7,3,3
-46.0,-10.0,26,17,7,3,3
-46.0,-8.0,26,16,7,3,3
-46.0,-6.0,26,15,7,3,3
-46.0,-4.0,26,14,7,3,3
-46.0,-2.0,26,13,7,3,2
-44.0,-2.0,7,25,13,2,2
-42.0,-2.0,7,24,13,2,2
-40.0,-2.0,7,23,13,2,2
-38.0,-2.0,7,22,13,2,3
-38.0,0.0,22,12,11,3,3
-38.0,2.0,22,11,11,3,2
-36.0,2.0,9,21,11,2,2
-34.0,2.0,8,20,11,2,2
-32.0,2.0,8,19,11,2,2
-30.0,2.0,8,18,11,2,2
-28.0,2.0,8,17,11,2,2
-26.0,2.0,8,16,11,2,4
-26.0,0.0,6,13,16,4,2
-24.0,0.0,13,15,12,2,2
-22.0,0.0,13,14,12,2,2
-20.0,0.0,13,13,12,2,2
-18.0,0.0,13,12,12,2,2
-16.0,0.0,13,11,12,2,2
-14.0,0.0,13,10,12,2,2
-12.0,0.0,13,9,12,2,2
-10.0,0.0,13,8,12,2,2
-8.0,0.0,13,7,12,2,2
-6.0,0.0,13,6,12,2,2
-4.0,0.0,13,5,12,2,2
-2.0,0.0,13,4,12,2,2
52.0,18.0,13,3,12,2,3
52.0,20.0,3,11,13,3,3
52.0,22.0,3,10,30,3,3
52.0,24.0,3,9,30,3,3
52.0,26.0,3,8,30,3,1
50.0,26.0,8,29,4,1,1
48.0,26.0,8,28,4,1,1
46.0,26.0,8,27,4,1,1
44.0,26.0,8,26,4,1,1
42.0,26.0,8,25,4,1,1
40.0,26.0,8,24,4,1,1
38.0,26.0,8,23,4,1,1
36.0,26.0,8,22,4,1,1
34.0,26.0,8,21,4,1,1
32.0,26.0,8,20,4,1,1
30.0,26.0,8,19,4,1,1
28.0,26.0,8,18,4,1,1
26.0,26.0,8,17,3,1,1
24.0,26.0,8,16,17,1,1
22.0,26.0,8,15,17,1,1
20.0,26.0,8,14,17,1,1
18.0,26.0,8,13,17,1,1
16.0,26.0,8,12,17,1,1
14.0,26.0,8,11,17,1,1
12.0,26.0,8,10,17,1,1
10.0,26.0,8,9,17,1,1
8.0,26.0,8,8,17,1,1
6.0,26.0,8,7,17,1,1
4.0,26.0,8,6,17,1,1
2.0,26.0,8,5,17,1,1
0.0,26.0,8,4,17,1,4
0.0,24.0,4,16,26,4,4
0.0,22.0,4,15,26,4,4
0.0,20.0,4,14,29,4,4
0.0,18.0,4,13,29,4,4
0.0,16.0,4,12,29,4,4
0.0,14.0,4,11,29,4,4
0.0,12.0,4,10,29,4,4
0.0,10.0,4,9,29,4,4
0.0,8.0,4,8,29,4,4
0.0,6.0,4,7,29,4,4
0.0,4.0,4,6,29,4,4
0.0,2.0,4,5,29,4,4
-56.0,-2.0,4,4,29,4,2
-54.0,-2.0,4,28,13,2,2
-52.0,-2.0,4,27,13,2,2
-50.0,-2.0,4,26,13,2,2
-48.0,-2.0,4,25,13,2,2
-46.0,-2.0,4,24,13,2,2
-44.0,-2.0,4,23,13,2,2
-42.0,-2.0,4,22,13,2,2
-40.0,-2.0,4,21,13,2,2
-38.0,-2.0,4,20,13,2,2
-36.0,-2.0,4,19,21,2,2
-34.0,-2.0,4,18,21,2,2
-32.0,-2.0,4,17,21,2,2
-30.0,-2.0,4,16,21,2,2
-28.0,-2.0,4,15,21,2,2
-26.0,-2.0,4,14,21,2,2
-24.0,-2.0,4,13,21,2,2
-22.0,-2.0,4,12,21,2,2
-20.0,-2.0,4,11,21,2,2
-18.0,-2.0,4,10,21,2,2
-16.0,-2.0,4,9,21,2,2
-14.0,-2.0,4,8,21,2,2
-12.0,-2.0,4,7,21,2,2
-10.0,-2.0,4,6,21,2,2
-8.0,-2.0,4,5,21,2,2
-6.0,-2.0,4,4,21,2,2
-4.0,-2.0,4,3,21,2,2
-2.0,-2.0,4,2,21,2,3
-2.0,0.0,2,20,27,3,3
-2.0,2.0,2,19,27,3,3
-2.0,4.0,2,18,31,3,3
-2.0,6.0,2,17,31,3,3
-2.0,8.0,2,16,31,3,3
-2.0,10.0,2,15,31,3,3
-2.0,12.0,2,14,31,3,3
-2.0,14.0,2,13,31,3,3
-2.0,16.0,2,12,31,3,3
-2.0,18.0,2,11,31,3,3
-2.0,20.0,2,10,31,3,3
-2.0,22.0,2,9,31,3,3
-2.0,24.0,2,8,31,3,2
0.0,24.0,17,1,8,2,4
0.0,22.0,1,16,1,4,4
0.0,20.0,1,15,1,4,4
0.0,18.0,1,14,1,4,4
0.0,16.0,1,13,1,4,4
0.0,14.0,1,12,1,4,4
0.0,12.0,1,11,1,4,4
0.0,10.0,1,10,1,4,4
0.0,8.0,1,9,1,4,4
0.0,6.0,1,8,1,4,4
0.0,4.0,1,7,1,4,4
0.0,2.0,1,6,1,4,4
24.0,-4.0,1,5,1,4,4
24.0,-6.0,1,4,1,4,4
24.0,-8.0,32,3,1,4,1
22.0,-8.0,1,31,3,1,1
20.0,-8.0,1,30,3,1,1
18.0,-8.0,1,29,3,1,1
16.0,-8.0,22,28,3,1,1
14.0,-8.0,22,27,3,1,1
12.0,-8.0,22,26,3,1,1
10.0,-8.0,22,25,3,1,1
8.0,-8.0,22,24,3,1,1
6.0,-8.0,22,23,3,1,1
4.0,-8.0,22,22,3,1,1
2.0,-8.0,22,21,3,1,1
0.0,-8.0,22,20,3,1,3
0.0,-6.0,12,21,20,3,3
0.0,-4.0,12,20,20,3,3
0.0,-2.0,12,19,20,3,3
18.0,-24.0,12,18,20,3,3
18.0,-22.0,12,17,20,3,3
18.0,-20.0,12,16,20,3,3
18.0,-18.0,12,15,20,3,3
18.0,-16.0,12,14,20,3,3
18.0,-14.0,12,13,20,3,3
18.0,-12.0,12,12,20,3,3
18.0,-10.0,12,11,20,3,3
18.0,-8.0,13,10,20,3,3
18.0,-6.0,13,9,20,3,3
18.0,-4.0,13,8,20,3,3
18.0,-2.0,13,7,20,3,3
18.0,0.0,13,6,20,3,1
16.0,0.0,6,19,19,1,1
14.0,0.0,6,18,19,1,1
12.0,0.0,6,17,19,1,1
10.0,0.0,6,16,19,1,1
8.0,0.0,6,15,19,1,1
6.0,0.0,6,14,19,1,1
4.0,0.0,6,13,19,1,1
2.0,0.0,6,12,19,1,1
-28.0,12.0,6,11,19,1,1
-30.0,12.0,6,10,19,1,4
-30.0,10.0,10,18,10,4,4
-30.0,8.0,10,17,10,4,4
-30.0,6.0,10,16,10,4,4
-30.0,4.0,10,15,10,4,4
-30.0,2.0,10,14,10,4,4
-30.0,0.0,10,13,10,4,4
-30.0,-2.0,10,12,10,4,4
-30.0,-4.0,10,11,10,4,4
-30.0,-6.0,10,10,10,4,4
-30.0,-8.0,10,9,10,4,4
-30.0,-10.0,10,8,10,4,4
-30.0,-12.0,10,7,10,4,4
-30.0,-14.0,10,6,23,4,4
-30.0,-16.0,10,5,23,4,2
-28.0,-16.0,5,22,14,2,2
-26.0,-16.0,5,21,14,2,2
-24.0,-16.0,5,20,14,2,2
-22.0,-16.0,5,19,14,2,2
-20.0,-16.0,5,18,14,2,2
-18.0,-16.0,5,17,14,2,2
-16.0,-16.0,5,16,14,2,2
-14.0,-16.0,5,15,14,2,2
-12.0,-16.0,5,14,14,2,2
-10.0,-16.0,5,13,13,2,2
-8.0,-16.0,5,12,20,2,2
-6.0,-16.0,5,11,20,2,2
-4.0,-16.0,5,10,20,2,2
-2.0,-16.0,5,9,20,2,2
0.0,-16.0,5,8,20,2,2
2.0,-16.0,5,7,20,2,3
2.0,-14.0,7,19,16,3,3
2.0,-12.0,7,18,16,3,3
2.0,-10.0,7,17,16,3,3
2.0,-8.0,7,16,16,3,3
2.0,-6.0,7,15,16,3,3
2.0,-4.0,7,14,16,3,3
2.0,-2.0,7,13,16,3,3
2.0,0.0,7,12,16,3,1
-12.0,-20.0,12,15,8,1,1
-14.0,-20.0,12,14,8,1,1
-16.0,-20.0,12,13,8,1,1
-18.0,-20.0,12,12,8,1,1
-20.0,-20.0,12,21,8,1,1
-22.0,-20.0,12,20,8,1,3
-22.0,-18.0,13,11,20,3,3
-22.0,-16.0,13,10,20,3,3
-22.0,-14.0,13,9,20,3,3
-22.0,-12.0,13,8,20,3,3
-22.0,-10.0,13,7,20,3,3
-22.0,-8.0,13,6,20,3,3
-22.0,-6.0,13,5,20,3,3
-22.0,-4.0,13,4,20,3,3
-22.0,-2.0,13,3,20,3,3
-22.0,0.0,13,2,20,3,2
-20.0,0.0,10,12,2,2,2
-18.0,0.0,10,11,2,2,2
-16.0,0.0,10,10,2,2,2
-14.0,0.0,10,9,2,2,2
-12.0,0.0,10,8,2,2,2
-10.0,0.0,10,7,2,2,2
-8.0,0.0,23,6,2,2,2
-6.0,0.0,23,5,2,2,2
-4.0,0.0,23,4,2,2,2
-2.0,0.0,23,3,2,2,4
-2.0,-2.0,10,22,3,4,4
-2.0,-4.0,10,21,3,4,4
-2.0,-6.0,10,20,3,4,4
-2.0,-8.0,10,19,3,4,4
-2.0,-10.0,10,18,3,4,4
-2.0,-12.0,10,17,3,4,4
-2.0,-14.0,10,16,3,4,4
-2.0,-16.0,10,15,3,4,4
-2.0,-18.0,10,14,3,4,4
-2.0,-20.0,4,13,3,4,2
0.0,-20.0,13,2,12,2,3
0.0,-18.0,2,11,1,3,3
0.0,-16.0,2,10,1,3,3
0.0,-14.0,2,9,1,3,3
0.0,-12.0,2,8,1,3,3
0.0,-10.0,2,7,1,3,3
0.0,-8.0,2,6,1,3,3
0.0,-6.0,2,5,1,3,3
0.0,-4.0,2,4,1,3,3
0.0,-2.0,2,3,1,3,3
10.0,4.0,2,2,1,3,1
-22.0,-18.0,0,0,0,1,1
-24.0,-18.0,13,15,12,1,1
-26.0,-18.0,13,14,12,1,1
-28.0,-18.0,13,13,12,1,3
-28.0,-16.0,20,12,13,3,2
-26.0,-16.0,13,19,12,2,4
-26.0,-18.0,14,12,19,4,1
-28.0,-18.0,13,13,12,1,3
-28.0,-16.0,20,12,13,3,2
-26.0,-16.0,13,19,12,2,2
